filename,contract,abi,bytecode
2439.sol,node_modules/@openzeppelin/contracts/access/IAccessControl.sol:IAccessControl,"[{""inputs"": [], ""name"": ""AccessControlBadConfirmation"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}, {""internalType"": ""bytes32"", ""name"": ""neededRole"", ""type"": ""bytes32""}], ""name"": ""AccessControlUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}, {""indexed"": true, ""internalType"": ""bytes32"", ""name"": ""previousAdminRole"", ""type"": ""bytes32""}, {""indexed"": true, ""internalType"": ""bytes32"", ""name"": ""newAdminRole"", ""type"": ""bytes32""}], ""name"": ""RoleAdminChanged"", ""type"": ""event""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""sender"", ""type"": ""address""}], ""name"": ""RoleGranted"", ""type"": ""event""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""sender"", ""type"": ""address""}], ""name"": ""RoleRevoked"", ""type"": ""event""}, {""inputs"": [{""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}], ""name"": ""getRoleAdmin"", ""outputs"": [{""internalType"": ""bytes32"", ""name"": """", ""type"": ""bytes32""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}, {""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""grantRole"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}, {""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""hasRole"", ""outputs"": [{""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}, {""internalType"": ""address"", ""name"": ""callerConfirmation"", ""type"": ""address""}], ""name"": ""renounceRole"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""bytes32"", ""name"": ""role"", ""type"": ""bytes32""}, {""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""revokeRole"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",
2439.sol,node_modules/@openzeppelin/contracts/utils/Context.sol:Context,[],
2439.sol,node_modules/@openzeppelin/contracts/utils/introspection/ERC165.sol:ERC165,"[{""inputs"": [{""internalType"": ""bytes4"", ""name"": ""interfaceId"", ""type"": ""bytes4""}], ""name"": ""supportsInterface"", ""outputs"": [{""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""view"", ""type"": ""function""}]",
2439.sol,node_modules/@openzeppelin/contracts/utils/introspection/IERC165.sol:IERC165,"[{""inputs"": [{""internalType"": ""bytes4"", ""name"": ""interfaceId"", ""type"": ""bytes4""}], ""name"": ""supportsInterface"", ""outputs"": [{""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""view"", ""type"": ""function""}]",
2439.sol,openzeppelin/SafeMath.sol:SafeMath,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
4005.sol,4005.sol:TokenSale,"[{""inputs"": [{""internalType"": ""contract IERC20"", ""name"": ""_token"", ""type"": ""address""}, {""internalType"": ""uint256"", ""name"": ""_tokenPriceInWei"", ""type"": ""uint256""}], ""stateMutability"": ""nonpayable"", ""type"": ""constructor""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""name"": ""balanceOf"", ""outputs"": [{""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""buyTokens"", ""outputs"": [], ""stateMutability"": ""payable"", ""type"": ""function""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [], ""name"": ""token"", ""outputs"": [{""internalType"": ""contract IERC20"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""tokenPriceInWei"", ""outputs"": [{""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",608060405234801561000f575f5ffd5b50604051610c27380380610c278339818101604052810190610031919061026c565b3360015f819055505f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036100a9575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016100a091906102b9565b60405180910390fd5b6100b88161010760201b60201c565b508160025f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508060038190555050506102d2565b5f60015f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690508160015f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101f7826101ce565b9050919050565b5f610208826101ed565b9050919050565b610218816101fe565b8114610222575f5ffd5b50565b5f815190506102338161020f565b92915050565b5f819050919050565b61024b81610239565b8114610255575f5ffd5b50565b5f8151905061026681610242565b92915050565b5f5f60408385031215610282576102816101ca565b5b5f61028f85828601610225565b92505060206102a085828601610258565b9150509250929050565b6102b3816101ed565b82525050565b5f6020820190506102cc5f8301846102aa565b92915050565b610948806102df5f395ff3fe60806040526004361061006f575f3560e01c80638da5cb5b1161004d5780638da5cb5b146100ef578063d0febe4c14610119578063f2fde38b14610123578063fc0c546a1461014b5761006f565b80632f8de8101461007357806370a082311461009d578063715018a6146100d9575b5f5ffd5b34801561007e575f5ffd5b50610087610175565b60405161009491906105bb565b60405180910390f35b3480156100a8575f5ffd5b506100c360048036038101906100be9190610632565b61017b565b6040516100d091906105bb565b60405180910390f35b3480156100e4575f5ffd5b506100ed610190565b005b3480156100fa575f5ffd5b506101036101a3565b604051610110919061066c565b60405180910390f35b6101216101cb565b005b34801561012e575f5ffd5b5061014960048036038101906101449190610632565b6103a9565b005b348015610156575f5ffd5b5061015f61042d565b60405161016c91906106e0565b60405180910390f35b60035481565b6004602052805f5260405f205f915090505481565b610198610452565b6101a15f6104d9565b565b5f60015f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b60025f540361020f576040517f08c379a000000000000000000000000000000000000000000000000000000000815260040161020690610753565b60405180910390fd5b60025f819055505f60035434610225919061079e565b90508060025f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166370a08231306040518263ffffffff1660e01b8152600401610282919061066c565b602060405180830381865afa15801561029d573d5f5f3e3d5ffd5b505050506040513d601f19601f820116820180604052508101906102c191906107f8565b1015610302576040517f08c379a00000000000000000000000000000000000000000000000000000000081526004016102f99061086d565b60405180910390fd5b60025f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1663a9059cbb33836040518363ffffffff1660e01b815260040161035e92919061088b565b6020604051808303815f875af115801561037a573d5f5f3e3d5ffd5b505050506040513d601f19601f8201168201806040525081019061039e91906108e7565b505060015f81905550565b6103b1610452565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610421575f6040517f1e4fbdf7000000000000000000000000000000000000000000000000000000008152600401610418919061066c565b60405180910390fd5b61042a816104d9565b50565b60025f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1681565b61045a61059c565b73ffffffffffffffffffffffffffffffffffffffff166104786101a3565b73ffffffffffffffffffffffffffffffffffffffff16146104d75761049b61059c565b6040517f118cdaa70000000000000000000000000000000000000000000000000000000081526004016104ce919061066c565b60405180910390fd5b565b5f60015f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690508160015f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f819050919050565b6105b5816105a3565b82525050565b5f6020820190506105ce5f8301846105ac565b92915050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f610601826105d8565b9050919050565b610611816105f7565b811461061b575f5ffd5b50565b5f8135905061062c81610608565b92915050565b5f60208284031215610647576106466105d4565b5b5f6106548482850161061e565b91505092915050565b610666816105f7565b82525050565b5f60208201905061067f5f83018461065d565b92915050565b5f819050919050565b5f6106a86106a361069e846105d8565b610685565b6105d8565b9050919050565b5f6106b98261068e565b9050919050565b5f6106ca826106af565b9050919050565b6106da816106c0565b82525050565b5f6020820190506106f35f8301846106d1565b92915050565b5f82825260208201905092915050565b7f5265656e7472616e637947756172643a207265656e7472616e742063616c6c005f82015250565b5f61073d601f836106f9565b915061074882610709565b602082019050919050565b5f6020820190508181035f83015261076a81610731565b9050919050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52601260045260245ffd5b5f6107a8826105a3565b91506107b3836105a3565b9250826107c3576107c2610771565b5b828204905092915050565b6107d7816105a3565b81146107e1575f5ffd5b50565b5f815190506107f2816107ce565b92915050565b5f6020828403121561080d5761080c6105d4565b5b5f61081a848285016107e4565b91505092915050565b7f4e6f7420656e6f75676820746f6b656e7320696e20636f6e74726163740000005f82015250565b5f610857601d836106f9565b915061086282610823565b602082019050919050565b5f6020820190508181035f8301526108848161084b565b9050919050565b5f60408201905061089e5f83018561065d565b6108ab60208301846105ac565b9392505050565b5f8115159050919050565b6108c6816108b2565b81146108d0575f5ffd5b50565b5f815190506108e1816108bd565b92915050565b5f602082840312156108fc576108fb6105d4565b5b5f610909848285016108d3565b9150509291505056fea26469706673582212204895f36e9e7126318b6c6a8b80a4d418c63979da54418e6f11b87853d90356d864736f6c634300081e0033
4005.sol,node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,"[{""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",
4005.sol,node_modules/@openzeppelin/contracts/security/ReentrancyGuard.sol:ReentrancyGuard,[],
4005.sol,node_modules/@openzeppelin/contracts/token/ERC20/IERC20.sol:IERC20,"[{""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""spender"", ""type"": ""address""}, {""indexed"": false, ""internalType"": ""uint256"", ""name"": ""value"", ""type"": ""uint256""}], ""name"": ""Approval"", ""type"": ""event""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""from"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""to"", ""type"": ""address""}, {""indexed"": false, ""internalType"": ""uint256"", ""name"": ""value"", ""type"": ""uint256""}], ""name"": ""Transfer"", ""type"": ""event""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}, {""internalType"": ""address"", ""name"": ""spender"", ""type"": ""address""}], ""name"": ""allowance"", ""outputs"": [{""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""spender"", ""type"": ""address""}, {""internalType"": ""uint256"", ""name"": ""value"", ""type"": ""uint256""}], ""name"": ""approve"", ""outputs"": [{""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""balanceOf"", ""outputs"": [{""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""totalSupply"", ""outputs"": [{""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""to"", ""type"": ""address""}, {""internalType"": ""uint256"", ""name"": ""value"", ""type"": ""uint256""}], ""name"": ""transfer"", ""outputs"": [{""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""from"", ""type"": ""address""}, {""internalType"": ""address"", ""name"": ""to"", ""type"": ""address""}, {""internalType"": ""uint256"", ""name"": ""value"", ""type"": ""uint256""}], ""name"": ""transferFrom"", ""outputs"": [{""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",
4005.sol,node_modules/@openzeppelin/contracts/utils/Context.sol:Context,[],
4005.sol,openzeppelin/SafeMath.sol:SafeMath,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
